task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
96	73/e49922	2491354	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:24:14.532	6m 51s	9.7s	102.5%	158.8 MB	1.1 GB	58.8 MB	190 KB
98	f7/05e1f2	2491355	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:24:14.615	6m 51s	8.4s	100.1%	155.9 MB	1.1 GB	58.7 MB	178.3 KB
94	5c/fe1449	2491351	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab39_BerenF_Tab22_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:14.147	6m 56s	4.7s	0.9%	2.4 MB	9.2 MB	140 KB	101.8 KB
92	72/5fb8d2	2491348	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab37_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:24:13.880	6m 56s	9.8s	87.6%	161.5 MB	1.1 GB	58.7 MB	182.7 KB
93	b5/9e1021	2491350	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:24:14.055	6m 56s	8.4s	101.9%	159.6 MB	1.1 GB	58.7 MB	166.7 KB
109	bd/b994ac	2491366	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab39_BerenF_Tab24_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:15.936	11m 9s	71ms	33.8%	2.3 MB	8 MB	155.2 KB	152.7 KB
100	82/b1903f	2491357	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab56_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:24:14.782	11m 21s	9s	102.5%	168.5 MB	1015.6 MB	58.7 MB	170.1 KB
113	04/3489ae	2491370	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_WaspExF_Tab1_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:16.327	11m 19s	60ms	40.9%	1.8 MB	4.6 MB	161.8 KB	139.4 KB
119	17/f7f8d8	2491377	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab37_BerenF_Tab53_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:16.954	11m 18s	64ms	38.6%	1.8 MB	4.6 MB	143.4 KB	106.1 KB
123	0c/06e78a	2491380	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab37_BerenF_Tab51_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:17.239	11m 18s	62ms	26.7%	1.8 MB	4.6 MB	138.4 KB	99.4 KB
125	a4/28cdbc	2491383	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab52_BerenF_Tab51_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:17.531	11m 18s	90ms	29.8%	1.5 MB	4.6 MB	239.3 KB	381 KB
111	38/adc103	2491368	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab57_BerenF_Tab24_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:16.119	11m 19s	58ms	42.5%	1.5 MB	4.6 MB	262.6 KB	443.1 KB
102	ae/fe0e54	2491358	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab57_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:24:14.866	11m 21s	9.8s	103.6%	165.7 MB	1.1 GB	58.7 MB	177.2 KB
106	91/22463b	2491363	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab31_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:24:15.685	11m 20s	9s	104.0%	165.9 MB	1015.6 MB	58.7 MB	170.3 KB
104	48/f98907	2491362	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:24:15.600	11m 20s	11s	93.6%	163.2 MB	1015.6 MB	58.8 MB	206 KB
115	95/b32498	2491372	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab53_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:16.504	11m 34s	5.7s	0.9%	2.4 MB	9.2 MB	150.3 KB	120.8 KB
117	6d/719616	2491375	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab34_BerenF_Tab53_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:16.788	11m 34s	4.3s	0.7%	2.4 MB	9.2 MB	176.6 KB	200.6 KB
110	ee/8add64	2491367	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab39_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:24:16.019	11m 34s	15.3s	61.2%	167.2 MB	1015.6 MB	58.7 MB	177.1 KB
114	2b/257e50	2491371	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_WaspExF_Tab1_test)	COMPLETED	0	2025-06-15 23:24:16.412	11m 34s	14s	61.2%	157.7 MB	1015.6 MB	58.7 MB	171.4 KB
121	12/a547c0	2491379	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab51_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:17.122	11m 38s	4.2s	0.7%	2.4 MB	9.2 MB	187.4 KB	217.5 KB
108	a0/1c77b0	2491365	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:24:15.852	11m 50s	23s	116.3%	158.6 MB	1.1 GB	58.8 MB	235.7 KB
112	32/4df28b	2491369	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab57_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:24:16.203	12m 14s	42s	71.5%	153.8 MB	1.1 GB	58.8 MB	234.4 KB
116	0a/3aa60b	2491373	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab53_test)	COMPLETED	0	2025-06-15 23:24:16.596	12m 14s	37.3s	64.3%	161.4 MB	1.1 GB	58.7 MB	167.6 KB
118	7f/400858	2491374	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-15 23:24:16.679	12m 14s	39.8s	106.5%	159.5 MB	1.1 GB	58.8 MB	190.1 KB
120	0f/9dda08	2491376	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-15 23:24:16.871	14m 59s	9.1s	94.7%	158.5 MB	1.1 GB	58.7 MB	171.8 KB
122	2e/71367c	2491378	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab51_test)	COMPLETED	0	2025-06-15 23:24:17.038	14m 58s	8.9s	96.8%	162.6 MB	1 GB	58.8 MB	186.5 KB
124	98/b4ce11	2491381	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab37_BerenF_Tab51_test)	COMPLETED	0	2025-06-15 23:24:17.339	14m 58s	8.5s	99.1%	153.7 MB	1.1 GB	58.7 MB	167.4 KB
126	2a/9ddd6f	2491382	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab52_BerenF_Tab51_test)	COMPLETED	0	2025-06-15 23:24:17.439	14m 58s	8.8s	99.6%	201.3 MB	1.4 GB	58.8 MB	215.9 KB
134	41/cded6e	2491509	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab37_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:30:46.280	10m 19s	1m 52s	2.5%	109.4 MB	955 MB	8.1 MB	902.2 KB
128	f7/d8b97e	2491504	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:30:45.721	10m 20s	1m 59s	3.6%	112.9 MB	955 MB	9.7 MB	2.2 MB
135	a5/05a447	2491512	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab54_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:30:46.839	10m 19s	1m 51s	2.4%	108.8 MB	955 MB	8 MB	813.2 KB
138	1c/b3e944	2491515	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab27_test)	COMPLETED	0	2025-06-15 23:30:49.989	10m 20s	1m 51s	2.2%	115.1 MB	955 MB	8.5 MB	1.2 MB
129	ff/037ec3	2491506	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:30:45.946	10m 24s	1m 53s	2.9%	113.9 MB	957 MB	8.1 MB	886.2 KB
136	d4/cb259a	2491511	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab52_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:30:46.473	10m 29s	1m 57s	5.0%	115.5 MB	955 MB	11.4 MB	3.3 MB
127	b5/a11478	2491505	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab31_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:30:45.813	10m 30s	2m 5s	2.6%	111 MB	956 MB	8.1 MB	904.1 KB
137	bd/151896	2491508	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab57_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:30:46.139	10m 29s	2m	3.1%	113.7 MB	957 MB	8.3 MB	991.9 KB
130	55/61655f	2491503	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab38_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:30:45.612	10m 30s	2m 6s	3.1%	115.8 MB	958 MB	8.9 MB	1.6 MB
133	70/f22d86	2491513	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:30:47.132	10m 38s	2m 7s	2.5%	109.5 MB	955 MB	8.2 MB	1018.7 KB
132	de/7bd304	2491510	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:30:46.372	10m 49s	2m 17s	2.4%	109.6 MB	955 MB	8.6 MB	1.2 MB
131	d5/32fe75	2491507	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab57_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:30:46.038	10m 54s	2m 21s	2.2%	109.4 MB	955 MB	8.3 MB	1 MB
139	fc/490070	2491514	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab25_test)	COMPLETED	0	2025-06-15 23:30:49.430	10m 51s	2m 21s	2.5%	114.8 MB	955 MB	8.8 MB	1.5 MB
142	fd/97dd1a	2491520	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:30:55.955	10m 49s	2m 26s	3.3%	114.9 MB	957 MB	9.4 MB	2 MB
140	5f/f72bd6	2491517	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-15 23:30:51.122	10m 59s	2m 34s	7.8%	132.8 MB	963 MB	13.5 MB	5.2 MB
149	4e/9bf006	2491521	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:31:00.675	10m 50s	2m 30s	5.4%	123.5 MB	955 MB	14.5 MB	5.5 MB
143	ba/67d509	2491519	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:30:55.846	11m	2m 27s	2.8%	115.7 MB	955 MB	8.8 MB	1.4 MB
144	b2/b803b1	2491518	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab31_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:30:55.754	12m	3m 35s	1.3%	121 MB	1.1 GB	8 MB	736.7 KB
141	37/02873e	2491516	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:30:50.372	12m 5s	3m 37s	6.5%	124.6 MB	955 MB	18 MB	7.6 MB
150	64/7bd441	2491522	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:31:00.758	12m	3m 23s	2.7%	113.2 MB	955 MB	11.2 MB	3.5 MB
153	f7/750d56	2491590	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_WaspExF_Tab1_test)	COMPLETED	0	2025-06-15 23:35:36.272	8m 29s	1m 3s	2.8%	108.7 MB	955 MB	7.8 MB	632.8 KB
147	00/605053	2491526	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab56_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:31:01.125	13m 59s	1m 57s	2.4%	115.3 MB	955 MB	8.1 MB	972.1 KB
151	e6/7b8c21	2491527	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:31:10.803	14m	2m 5s	2.2%	108.8 MB	955 MB	8 MB	858.8 KB
152	f6/b513cc	2491585	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab39_BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:35:25.528	9m 50s	2m 10s	2.7%	109.9 MB	955 MB	8.6 MB	1.2 MB
154	c5/445711	2491586	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-15 23:35:35.896	9m 40s	2m 10s	2.2%	116.9 MB	1.1 GB	8.2 MB	1 MB
146	e8/ee2b34	2491525	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab37_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:31:01.017	14m 19s	2m 16s	2.5%	128.8 MB	1.1 GB	8.7 MB	1.4 MB
156	c6/1cb725	2491587	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab52_BerenF_Tab51_test)	COMPLETED	0	2025-06-15 23:35:35.997	9m 44s	2m 19s	4.9%	158.4 MB	1.1 GB	12.5 MB	4.1 MB
145	2f/2957e9	2491523	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:31:00.841	14m 25s	2m 24s	2.1%	126.7 MB	1.1 GB	8.3 MB	1021.6 KB
155	99/a90264	2491589	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab37_BerenF_Tab51_test)	COMPLETED	0	2025-06-15 23:35:36.164	10m 4s	2m 19s	2.0%	113.7 MB	1.1 GB	8 MB	861.7 KB
148	d3/171bca	2491524	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab57_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:31:00.925	14m 45s	2m 39s	2.3%	122.4 MB	1.1 GB	8.5 MB	1.2 MB
159	85/116053	2491591	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab34_BerenF_Tab53_test)	COMPLETED	0	2025-06-15 23:35:50.555	10m 30s	2m 53s	2.8%	110.7 MB	955 MB	9.1 MB	1.7 MB
158	00/c3bdfb	2491592	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab53_test)	COMPLETED	0	2025-06-15 23:35:50.647	10m 35s	3m 6s	1.1%	119.9 MB	1.1 GB	7.8 MB	653 KB
160	cc/a52f7a	2491593	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:AMPLICON_SORTER (LuthienR_Tab29_BerenF_Tab51_test)	COMPLETED	0	2025-06-15 23:35:55.474	10m 40s	3m 19s	1.8%	111 MB	955 MB	9.4 MB	2.1 MB
169	f7/b25648	2491709	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_AMPLICONS (LuthienR_Tab54_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:41:06.413	5m 44s	1s	92.2%	1.5 MB	22.8 MB	126 KB	3.9 KB
170	91/b7eb67	2491712	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_AMPLICONS (LuthienR_Tab29_BerenF_Tab27_test)	COMPLETED	0	2025-06-15 23:41:10.743	5m 40s	1s	106.0%	1.5 MB	22.8 MB	116.1 KB	2.6 KB
163	0d/c3a651	2491707	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_AMPLICONS (LuthienR_Tab37_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:41:06.195	5m 44s	1s	92.2%	1.5 MB	22.8 MB	125.7 KB	3.6 KB
173	0f/89427d	2491710	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_AMPLICONS (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:41:10.546	5m 40s	0ms	101.8%	1.5 MB	22.8 MB	117.1 KB	2.7 KB
171	06/123144	2491714	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_CONSENSUS (LuthienR_Tab29_BerenF_Tab27_test)	COMPLETED	0	2025-06-15 23:41:10.922	5m 40s	1s	102.1%	1.5 MB	22.8 MB	116.1 KB	638 B
168	e1/aeafec	2491708	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_CONSENSUS (LuthienR_Tab54_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:41:06.287	5m 44s	0ms	98.3%	1.5 MB	22.8 MB	126.1 KB	640 B
172	6d/343acf	2491713	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_CONSENSUS (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:41:10.838	5m 40s	1s	95.8%	1.5 MB	22.8 MB	117 KB	640 B
175	3a/af3822	2491711	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_AMPLICONS (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:41:10.638	5m 40s	1s	104.3%	1.5 MB	22.8 MB	119.5 KB	3 KB
167	9a/fcd110	2491702	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_CONSENSUS (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:41:05.733	5m 50s	1s	86.6%	1.5 MB	22.8 MB	111.5 KB	648 B
166	ff/c12c35	2491704	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_AMPLICONS (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:41:05.918	5m 50s	0ms	101.5%	1.5 MB	22.8 MB	111.5 KB	2 KB
